topicId,rank,docId,filename
7,95,33,C:\mallet\CourtProceedings\1910_gr_l-4145.txt
7,96,139,C:\mallet\CourtProceedings\1910_gr_l-5513.txt
7,97,13,C:\mallet\CourtProceedings\1910_gr_5745.txt
7,98,92,C:\mallet\CourtProceedings\1910_gr_l-5283.txt
7,99,28,C:\mallet\CourtProceedings\1910_gr_l-2352.txt
7,100,116,C:\mallet\CourtProceedings\1910_gr_l-5439.txt
7,101,88,C:\mallet\CourtProceedings\1910_gr_l-5265.txt
7,102,58,C:\mallet\CourtProceedings\1910_gr_l-5038.txt
7,103,130,C:\mallet\CourtProceedings\1910_gr_l-5482.txt
7,104,231,C:\mallet\CourtProceedings\1910_gr_l-5994.txt
7,105,223,C:\mallet\CourtProceedings\1910_gr_l-5900.txt
7,106,85,C:\mallet\CourtProceedings\1910_gr_l-5253.txt
7,107,78,C:\mallet\CourtProceedings\1910_gr_l-5197.txt
7,108,192,C:\mallet\CourtProceedings\1910_gr_l-5693.txt
7,109,146,C:\mallet\CourtProceedings\1910_gr_l-5533.txt
7,110,26,C:\mallet\CourtProceedings\1910_gr_6000.txt
7,111,215,C:\mallet\CourtProceedings\1910_gr_l-5827.txt
7,112,157,C:\mallet\CourtProceedings\1910_gr_l-5583.txt
7,113,218,C:\mallet\CourtProceedings\1910_gr_l-5871.txt
7,114,71,C:\mallet\CourtProceedings\1910_gr_l-5160.txt
7,115,100,C:\mallet\CourtProceedings\1910_gr_l-5324.txt
7,116,7,C:\mallet\CourtProceedings\1910_gr_5430.txt
7,117,221,C:\mallet\CourtProceedings\1910_gr_l-5887.txt
7,118,176,C:\mallet\CourtProceedings\1910_gr_l-5636.txt
7,119,80,C:\mallet\CourtProceedings\1910_gr_l-5219.txt
7,120,76,C:\mallet\CourtProceedings\1910_gr_l-5188.txt
7,121,51,C:\mallet\CourtProceedings\1910_gr_l-4977.txt
7,122,48,C:\mallet\CourtProceedings\1910_gr_l-4913.txt
7,123,21,C:\mallet\CourtProceedings\1910_gr_5840.txt
7,124,70,C:\mallet\CourtProceedings\1910_gr_l-5155.txt
7,125,43,C:\mallet\CourtProceedings\1910_gr_l-4788.txt
7,126,172,C:\mallet\CourtProceedings\1910_gr_l-5627.txt
7,127,81,C:\mallet\CourtProceedings\1910_gr_l-5222.txt
7,128,249,C:\mallet\CourtProceedings\1910_gr_l-6259.txt
7,129,236,C:\mallet\CourtProceedings\1910_gr_l-6070.txt
7,130,193,C:\mallet\CourtProceedings\1910_gr_l-5696.txt
7,131,186,C:\mallet\CourtProceedings\1910_gr_l-5676.txt
7,132,90,C:\mallet\CourtProceedings\1910_gr_l-5270.txt
7,133,183,C:\mallet\CourtProceedings\1910_gr_l-5663.txt
7,134,118,C:\mallet\CourtProceedings\1910_gr_l-5448.txt
7,135,42,C:\mallet\CourtProceedings\1910_gr_l-4713.txt
7,136,203,C:\mallet\CourtProceedings\1910_gr_l-5770.txt
7,137,82,C:\mallet\CourtProceedings\1910_gr_l-5236.txt
7,138,234,C:\mallet\CourtProceedings\1910_gr_l-6067.txt
7,139,217,C:\mallet\CourtProceedings\1910_gr_l-5867.txt
7,140,125,C:\mallet\CourtProceedings\1910_gr_l-5470.txt
7,141,244,C:\mallet\CourtProceedings\1910_gr_l-6185.txt
7,142,154,C:\mallet\CourtProceedings\1910_gr_l-5569.txt
7,143,25,C:\mallet\CourtProceedings\1910_gr_5963.txt
7,144,232,C:\mallet\CourtProceedings\1910_gr_l-6013.txt
7,145,101,C:\mallet\CourtProceedings\1910_gr_l-5325.txt
7,146,177,C:\mallet\CourtProceedings\1910_gr_l-5637.txt
7,147,55,C:\mallet\CourtProceedings\1910_gr_l-5006.txt
7,148,49,C:\mallet\CourtProceedings\1910_gr_l-4950.txt
7,149,210,C:\mallet\CourtProceedings\1910_gr_l-5807.txt
7,150,134,C:\mallet\CourtProceedings\1910_gr_l-5491.txt
7,151,63,C:\mallet\CourtProceedings\1910_gr_l-5097.txt
7,152,245,C:\mallet\CourtProceedings\1910_gr_l-6204.txt
7,153,225,C:\mallet\CourtProceedings\1910_gr_l-5925.txt
7,154,16,C:\mallet\CourtProceedings\1910_gr_5754.txt
7,155,95,C:\mallet\CourtProceedings\1910_gr_l-5304.txt
7,156,89,C:\mallet\CourtProceedings\1910_gr_l-5266.txt
7,157,151,C:\mallet\CourtProceedings\1910_gr_l-5560.txt
7,158,140,C:\mallet\CourtProceedings\1910_gr_l-5516.txt
7,159,72,C:\mallet\CourtProceedings\1910_gr_l-5161.txt
7,160,40,C:\mallet\CourtProceedings\1910_gr_l-4614.txt
7,161,37,C:\mallet\CourtProceedings\1910_gr_l-4479.txt
7,162,22,C:\mallet\CourtProceedings\1910_gr_5849.txt
7,163,213,C:\mallet\CourtProceedings\1910_gr_l-5813.txt
7,164,206,C:\mallet\CourtProceedings\1910_gr_l-5786.txt
7,165,202,C:\mallet\CourtProceedings\1910_gr_l-5762.txt
7,166,124,C:\mallet\CourtProceedings\1910_gr_l-5465.txt
7,167,112,C:\mallet\CourtProceedings\1910_gr_l-5412.txt
7,168,87,C:\mallet\CourtProceedings\1910_gr_l-5255.txt
7,169,241,C:\mallet\CourtProceedings\1910_gr_l-6084.txt
7,170,163,C:\mallet\CourtProceedings\1910_gr_l-5597.txt
7,171,108,C:\mallet\CourtProceedings\1910_gr_l-5390.txt
7,172,94,C:\mallet\CourtProceedings\1910_gr_l-5291.txt
7,173,91,C:\mallet\CourtProceedings\1910_gr_l-5272.txt
7,174,75,C:\mallet\CourtProceedings\1910_gr_l-5183.txt
7,175,226,C:\mallet\CourtProceedings\1910_gr_l-5934.txt
7,176,201,C:\mallet\CourtProceedings\1910_gr_l-5749.txt
7,177,184,C:\mallet\CourtProceedings\1910_gr_l-5671.txt
7,178,167,C:\mallet\CourtProceedings\1910_gr_l-5606.txt
7,179,93,C:\mallet\CourtProceedings\1910_gr_l-5290.txt
7,180,243,C:\mallet\CourtProceedings\1910_gr_l-6157.txt
7,181,197,C:\mallet\CourtProceedings\1910_gr_l-5715.txt
7,182,18,C:\mallet\CourtProceedings\1910_gr_5795.txt
7,183,14,C:\mallet\CourtProceedings\1910_gr_5751.txt
7,184,11,C:\mallet\CourtProceedings\1910_gr_5658.txt
7,185,185,C:\mallet\CourtProceedings\1910_gr_l-5673.txt
7,186,153,C:\mallet\CourtProceedings\1910_gr_l-5566.txt
7,187,150,C:\mallet\CourtProceedings\1910_gr_l-5559.txt
7,188,123,C:\mallet\CourtProceedings\1910_gr_l-5464.txt
7,189,98,C:\mallet\CourtProceedings\1910_gr_l-5319.txt
7,190,209,C:\mallet\CourtProceedings\1910_gr_l-5804.txt
7,191,205,C:\mallet\CourtProceedings\1910_gr_l-5785.txt
7,192,188,C:\mallet\CourtProceedings\1910_gr_l-5683.txt
7,193,147,C:\mallet\CourtProceedings\1910_gr_l-5535.txt
7,194,122,C:\mallet\CourtProceedings\1910_gr_l-5461.txt
7,195,69,C:\mallet\CourtProceedings\1910_gr_l-5151.txt
7,196,190,C:\mallet\CourtProceedings\1910_gr_l-5691.txt
7,197,168,C:\mallet\CourtProceedings\1910_gr_l-5611.txt
7,198,162,C:\mallet\CourtProceedings\1910_gr_l-5596.txt
7,199,156,C:\mallet\CourtProceedings\1910_gr_l-5580.txt
7,200,133,C:\mallet\CourtProceedings\1910_gr_l-5487.txt
7,201,126,C:\mallet\CourtProceedings\1910_gr_l-5476.txt
7,202,56,C:\mallet\CourtProceedings\1910_gr_l-5022.txt
7,203,31,C:\mallet\CourtProceedings\1910_gr_l-3983.txt
7,204,251,C:\mallet\CourtProceedings\1910_gr_l-6492.txt
7,205,246,C:\mallet\CourtProceedings\1910_gr_l-6222.txt
7,206,237,C:\mallet\CourtProceedings\1910_gr_l-6073.txt
7,207,178,C:\mallet\CourtProceedings\1910_gr_l-5642.txt
7,208,160,C:\mallet\CourtProceedings\1910_gr_l-5588.txt
7,209,103,C:\mallet\CourtProceedings\1910_gr_l-5335.txt
7,210,23,C:\mallet\CourtProceedings\1910_gr_5919.txt
7,211,20,C:\mallet\CourtProceedings\1910_gr_5826.txt
7,212,250,C:\mallet\CourtProceedings\1910_gr_l-6399.txt
7,213,247,C:\mallet\CourtProceedings\1910_gr_l-6250.txt
7,214,214,C:\mallet\CourtProceedings\1910_gr_l-5818.txt
7,215,211,C:\mallet\CourtProceedings\1910_gr_l-5809.txt
7,216,191,C:\mallet\CourtProceedings\1910_gr_l-5692.txt
7,217,170,C:\mallet\CourtProceedings\1910_gr_l-5623.txt
7,218,161,C:\mallet\CourtProceedings\1910_gr_l-5593.txt
7,219,111,C:\mallet\CourtProceedings\1910_gr_l-5403.txt
7,220,67,C:\mallet\CourtProceedings\1910_gr_l-5141.txt
7,221,248,C:\mallet\CourtProceedings\1910_gr_l-6255.txt
7,222,219,C:\mallet\CourtProceedings\1910_gr_l-5874.txt
7,223,200,C:\mallet\CourtProceedings\1910_gr_l-5737.txt
7,224,189,C:\mallet\CourtProceedings\1910_gr_l-5684.txt
7,225,171,C:\mallet\CourtProceedings\1910_gr_l-5624.txt
7,226,169,C:\mallet\CourtProceedings\1910_gr_l-5620.txt
7,227,115,C:\mallet\CourtProceedings\1910_gr_l-5426.txt
7,228,65,C:\mallet\CourtProceedings\1910_gr_l-5117.txt
7,229,46,C:\mallet\CourtProceedings\1910_gr_l-4901.txt
7,230,19,C:\mallet\CourtProceedings\1910_gr_5805.txt
7,231,207,C:\mallet\CourtProceedings\1910_gr_l-5790.txt
7,232,199,C:\mallet\CourtProceedings\1910_gr_l-5728.txt
7,233,136,C:\mallet\CourtProceedings\1910_gr_l-5502.txt
7,234,114,C:\mallet\CourtProceedings\1910_gr_l-5418.txt
7,235,24,C:\mallet\CourtProceedings\1910_gr_5938.txt
7,236,84,C:\mallet\CourtProceedings\1910_gr_l-5252.txt
7,237,29,C:\mallet\CourtProceedings\1910_gr_l-2532.txt
7,238,10,C:\mallet\CourtProceedings\1910_gr_5649.txt
7,239,228,C:\mallet\CourtProceedings\1910_gr_l-5965.txt
7,240,165,C:\mallet\CourtProceedings\1910_gr_l-5601.txt
7,241,158,C:\mallet\CourtProceedings\1910_gr_l-5584.txt
7,242,152,C:\mallet\CourtProceedings\1910_gr_l-5565.txt
7,243,120,C:\mallet\CourtProceedings\1910_gr_l-5455.txt
7,244,196,C:\mallet\CourtProceedings\1910_gr_l-5710.txt
7,245,182,C:\mallet\CourtProceedings\1910_gr_l-5654.txt
7,246,166,C:\mallet\CourtProceedings\1910_gr_l-5603.txt
7,247,104,C:\mallet\CourtProceedings\1910_gr_l-5337.txt
7,248,96,C:\mallet\CourtProceedings\1910_gr_l-5312.txt
7,249,73,C:\mallet\CourtProceedings\1910_gr_l-5162.txt
7,250,252,C:\mallet\CourtProceedings\1910_gr_l-6497.txt
7,251,17,C:\mallet\CourtProceedings\1910_gr_5771.txt
7,252,233,C:\mallet\CourtProceedings\1910_gr_l-6054.txt
8,1,132,C:\mallet\CourtProceedings\1910_gr_l-5486.txt
8,2,51,C:\mallet\CourtProceedings\1910_gr_l-4977.txt
8,3,72,C:\mallet\CourtProceedings\1910_gr_l-5161.txt
8,4,116,C:\mallet\CourtProceedings\1910_gr_l-5439.txt
8,5,91,C:\mallet\CourtProceedings\1910_gr_l-5272.txt
8,6,230,C:\mallet\CourtProceedings\1910_gr_l-5985.txt
8,7,100,C:\mallet\CourtProceedings\1910_gr_l-5324.txt
8,8,87,C:\mallet\CourtProceedings\1910_gr_l-5255.txt
8,9,7,C:\mallet\CourtProceedings\1910_gr_5430.txt
8,10,81,C:\mallet\CourtProceedings\1910_gr_l-5222.txt
8,11,190,C:\mallet\CourtProceedings\1910_gr_l-5691.txt
8,12,218,C:\mallet\CourtProceedings\1910_gr_l-5871.txt
8,13,201,C:\mallet\CourtProceedings\1910_gr_l-5749.txt
8,14,107,C:\mallet\CourtProceedings\1910_gr_l-5381.txt
8,15,19,C:\mallet\CourtProceedings\1910_gr_5805.txt
8,16,151,C:\mallet\CourtProceedings\1910_gr_l-5560.txt
8,17,193,C:\mallet\CourtProceedings\1910_gr_l-5696.txt
8,18,117,C:\mallet\CourtProceedings\1910_gr_l-5447.txt
8,19,225,C:\mallet\CourtProceedings\1910_gr_l-5925.txt
8,20,18,C:\mallet\CourtProceedings\1910_gr_5795.txt
8,21,16,C:\mallet\CourtProceedings\1910_gr_5754.txt
8,22,136,C:\mallet\CourtProceedings\1910_gr_l-5502.txt
8,23,68,C:\mallet\CourtProceedings\1910_gr_l-5149.txt
8,24,11,C:\mallet\CourtProceedings\1910_gr_5658.txt
8,25,235,C:\mallet\CourtProceedings\1910_gr_l-6069.txt
8,26,156,C:\mallet\CourtProceedings\1910_gr_l-5580.txt
8,27,52,C:\mallet\CourtProceedings\1910_gr_l-4980.txt
8,28,114,C:\mallet\CourtProceedings\1910_gr_l-5418.txt
8,29,122,C:\mallet\CourtProceedings\1910_gr_l-5461.txt
8,30,94,C:\mallet\CourtProceedings\1910_gr_l-5291.txt
8,31,95,C:\mallet\CourtProceedings\1910_gr_l-5304.txt
8,32,172,C:\mallet\CourtProceedings\1910_gr_l-5627.txt
8,33,14,C:\mallet\CourtProceedings\1910_gr_5751.txt
8,34,147,C:\mallet\CourtProceedings\1910_gr_l-5535.txt
8,35,232,C:\mallet\CourtProceedings\1910_gr_l-6013.txt
8,36,135,C:\mallet\CourtProceedings\1910_gr_l-5496.txt
8,37,223,C:\mallet\CourtProceedings\1910_gr_l-5900.txt
8,38,83,C:\mallet\CourtProceedings\1910_gr_l-5242.txt
8,39,217,C:\mallet\CourtProceedings\1910_gr_l-5867.txt
8,40,48,C:\mallet\CourtProceedings\1910_gr_l-4913.txt
8,41,89,C:\mallet\CourtProceedings\1910_gr_l-5266.txt
8,42,133,C:\mallet\CourtProceedings\1910_gr_l-5487.txt
8,43,140,C:\mallet\CourtProceedings\1910_gr_l-5516.txt
8,44,70,C:\mallet\CourtProceedings\1910_gr_l-5155.txt
8,45,207,C:\mallet\CourtProceedings\1910_gr_l-5790.txt
8,46,74,C:\mallet\CourtProceedings\1910_gr_l-5168.txt
8,47,234,C:\mallet\CourtProceedings\1910_gr_l-6067.txt
8,48,214,C:\mallet\CourtProceedings\1910_gr_l-5818.txt
8,49,101,C:\mallet\CourtProceedings\1910_gr_l-5325.txt
8,50,229,C:\mallet\CourtProceedings\1910_gr_l-5982.txt
8,51,42,C:\mallet\CourtProceedings\1910_gr_l-4713.txt
8,52,204,C:\mallet\CourtProceedings\1910_gr_l-5775.txt
8,53,154,C:\mallet\CourtProceedings\1910_gr_l-5569.txt
8,54,222,C:\mallet\CourtProceedings\1910_gr_l-5897.txt
8,55,184,C:\mallet\CourtProceedings\1910_gr_l-5671.txt
8,56,209,C:\mallet\CourtProceedings\1910_gr_l-5804.txt
8,57,143,C:\mallet\CourtProceedings\1910_gr_l-5525.txt
8,58,138,C:\mallet\CourtProceedings\1910_gr_l-5509.txt
8,59,63,C:\mallet\CourtProceedings\1910_gr_l-5097.txt
8,60,202,C:\mallet\CourtProceedings\1910_gr_l-5762.txt
8,61,146,C:\mallet\CourtProceedings\1910_gr_l-5533.txt
8,62,10,C:\mallet\CourtProceedings\1910_gr_5649.txt
8,63,191,C:\mallet\CourtProceedings\1910_gr_l-5692.txt
8,64,93,C:\mallet\CourtProceedings\1910_gr_l-5290.txt
8,65,245,C:\mallet\CourtProceedings\1910_gr_l-6204.txt
8,66,22,C:\mallet\CourtProceedings\1910_gr_5849.txt
8,67,126,C:\mallet\CourtProceedings\1910_gr_l-5476.txt
8,68,144,C:\mallet\CourtProceedings\1910_gr_l-5527.txt
8,69,226,C:\mallet\CourtProceedings\1910_gr_l-5934.txt
8,70,197,C:\mallet\CourtProceedings\1910_gr_l-5715.txt
8,71,40,C:\mallet\CourtProceedings\1910_gr_l-4614.txt
8,72,243,C:\mallet\CourtProceedings\1910_gr_l-6157.txt
8,73,162,C:\mallet\CourtProceedings\1910_gr_l-5596.txt
8,74,134,C:\mallet\CourtProceedings\1910_gr_l-5491.txt
8,75,103,C:\mallet\CourtProceedings\1910_gr_l-5335.txt
8,76,237,C:\mallet\CourtProceedings\1910_gr_l-6073.txt
8,77,224,C:\mallet\CourtProceedings\1910_gr_l-5922.txt
8,78,236,C:\mallet\CourtProceedings\1910_gr_l-6070.txt
8,79,199,C:\mallet\CourtProceedings\1910_gr_l-5728.txt
8,80,173,C:\mallet\CourtProceedings\1910_gr_l-5628.txt
8,81,167,C:\mallet\CourtProceedings\1910_gr_l-5606.txt
8,82,4,C:\mallet\CourtProceedings\1910_gr_5246.txt
8,83,60,C:\mallet\CourtProceedings\1910_gr_l-5060.txt
8,84,169,C:\mallet\CourtProceedings\1910_gr_l-5620.txt
8,85,69,C:\mallet\CourtProceedings\1910_gr_l-5151.txt
8,86,44,C:\mallet\CourtProceedings\1910_gr_l-4811.txt
8,87,194,C:\mallet\CourtProceedings\1910_gr_l-5699.txt
8,88,92,C:\mallet\CourtProceedings\1910_gr_l-5283.txt
8,89,98,C:\mallet\CourtProceedings\1910_gr_l-5319.txt
8,90,67,C:\mallet\CourtProceedings\1910_gr_l-5141.txt
8,91,163,C:\mallet\CourtProceedings\1910_gr_l-5597.txt
8,92,152,C:\mallet\CourtProceedings\1910_gr_l-5565.txt
8,93,108,C:\mallet\CourtProceedings\1910_gr_l-5390.txt
8,94,90,C:\mallet\CourtProceedings\1910_gr_l-5270.txt
8,95,97,C:\mallet\CourtProceedings\1910_gr_l-5315.txt
8,96,15,C:\mallet\CourtProceedings\1910_gr_5753.txt
8,97,47,C:\mallet\CourtProceedings\1910_gr_l-4907.txt
8,98,246,C:\mallet\CourtProceedings\1910_gr_l-6222.txt
8,99,161,C:\mallet\CourtProceedings\1910_gr_l-5593.txt
8,100,160,C:\mallet\CourtProceedings\1910_gr_l-5588.txt
8,101,99,C:\mallet\CourtProceedings\1910_gr_l-5321.txt
8,102,188,C:\mallet\CourtProceedings\1910_gr_l-5683.txt
8,103,179,C:\mallet\CourtProceedings\1910_gr_l-5644.txt
8,104,34,C:\mallet\CourtProceedings\1910_gr_l-4150.txt
8,105,181,C:\mallet\CourtProceedings\1910_gr_l-5648.txt
8,106,174,C:\mallet\CourtProceedings\1910_gr_l-5629.txt
8,107,189,C:\mallet\CourtProceedings\1910_gr_l-5684.txt
8,108,231,C:\mallet\CourtProceedings\1910_gr_l-5994.txt
8,109,248,C:\mallet\CourtProceedings\1910_gr_l-6255.txt
8,110,185,C:\mallet\CourtProceedings\1910_gr_l-5673.txt
8,111,86,C:\mallet\CourtProceedings\1910_gr_l-5254.txt
8,112,177,C:\mallet\CourtProceedings\1910_gr_l-5637.txt
8,113,158,C:\mallet\CourtProceedings\1910_gr_l-5584.txt
8,114,27,C:\mallet\CourtProceedings\1910_gr_l-2308.txt
8,115,221,C:\mallet\CourtProceedings\1910_gr_l-5887.txt
8,116,206,C:\mallet\CourtProceedings\1910_gr_l-5786.txt
8,117,200,C:\mallet\CourtProceedings\1910_gr_l-5737.txt
8,118,180,C:\mallet\CourtProceedings\1910_gr_l-5647.txt
8,119,57,C:\mallet\CourtProceedings\1910_gr_l-5025.txt
8,120,178,C:\mallet\CourtProceedings\1910_gr_l-5642.txt
8,121,148,C:\mallet\CourtProceedings\1910_gr_l-5543.txt
8,122,58,C:\mallet\CourtProceedings\1910_gr_l-5038.txt
8,123,139,C:\mallet\CourtProceedings\1910_gr_l-5513.txt
8,124,119,C:\mallet\CourtProceedings\1910_gr_l-5449.txt
8,125,32,C:\mallet\CourtProceedings\1910_gr_l-4040.txt
8,126,5,C:\mallet\CourtProceedings\1910_gr_5343.txt
8,127,208,C:\mallet\CourtProceedings\1910_gr_l-5791.txt
8,128,38,C:\mallet\CourtProceedings\1910_gr_l-4508.txt
8,129,228,C:\mallet\CourtProceedings\1910_gr_l-5965.txt
8,130,36,C:\mallet\CourtProceedings\1910_gr_l-4320.txt
8,131,251,C:\mallet\CourtProceedings\1910_gr_l-6492.txt
8,132,219,C:\mallet\CourtProceedings\1910_gr_l-5874.txt
8,133,75,C:\mallet\CourtProceedings\1910_gr_l-5183.txt
8,134,64,C:\mallet\CourtProceedings\1910_gr_l-5112.txt
8,135,212,C:\mallet\CourtProceedings\1910_gr_l-5810.txt
8,136,238,C:\mallet\CourtProceedings\1910_gr_l-6077.txt
8,137,220,C:\mallet\CourtProceedings\1910_gr_l-5878.txt
8,138,62,C:\mallet\CourtProceedings\1910_gr_l-5095.txt
8,139,8,C:\mallet\CourtProceedings\1910_gr_5592.txt
8,140,164,C:\mallet\CourtProceedings\1910_gr_l-5599.txt
8,141,2,C:\mallet\CourtProceedings\1910_gr_5051.txt
8,142,244,C:\mallet\CourtProceedings\1910_gr_l-6185.txt
8,143,149,C:\mallet\CourtProceedings\1910_gr_l-5553.txt
8,144,227,C:\mallet\CourtProceedings\1910_gr_l-5962.txt
8,145,131,C:\mallet\CourtProceedings\1910_gr_l-5483.txt
8,146,137,C:\mallet\CourtProceedings\1910_gr_l-5504.txt
8,147,106,C:\mallet\CourtProceedings\1910_gr_l-5359.txt
8,148,12,C:\mallet\CourtProceedings\1910_gr_5730.txt
8,149,203,C:\mallet\CourtProceedings\1910_gr_l-5770.txt
8,150,112,C:\mallet\CourtProceedings\1910_gr_l-5412.txt
8,151,198,C:\mallet\CourtProceedings\1910_gr_l-5720.txt
8,152,176,C:\mallet\CourtProceedings\1910_gr_l-5636.txt
8,153,105,C:\mallet\CourtProceedings\1910_gr_l-5356.txt
8,154,37,C:\mallet\CourtProceedings\1910_gr_l-4479.txt
8,155,31,C:\mallet\CourtProceedings\1910_gr_l-3983.txt
8,156,113,C:\mallet\CourtProceedings\1910_gr_l-5413.txt
8,157,78,C:\mallet\CourtProceedings\1910_gr_l-5197.txt
8,158,61,C:\mallet\CourtProceedings\1910_gr_l-5066.txt
8,159,110,C:\mallet\CourtProceedings\1910_gr_l-5398.txt
8,160,215,C:\mallet\CourtProceedings\1910_gr_l-5827.txt
8,161,213,C:\mallet\CourtProceedings\1910_gr_l-5813.txt
8,162,195,C:\mallet\CourtProceedings\1910_gr_l-5708.txt
8,163,186,C:\mallet\CourtProceedings\1910_gr_l-5676.txt
8,164,104,C:\mallet\CourtProceedings\1910_gr_l-5337.txt
8,165,79,C:\mallet\CourtProceedings\1910_gr_l-5201.txt
8,166,28,C:\mallet\CourtProceedings\1910_gr_l-2352.txt
8,167,26,C:\mallet\CourtProceedings\1910_gr_6000.txt
8,168,84,C:\mallet\CourtProceedings\1910_gr_l-5252.txt
8,169,66,C:\mallet\CourtProceedings\1910_gr_l-5123.txt
8,170,53,C:\mallet\CourtProceedings\1910_gr_l-4991.txt
8,171,50,C:\mallet\CourtProceedings\1910_gr_l-4968.txt
8,172,49,C:\mallet\CourtProceedings\1910_gr_l-4950.txt
8,173,216,C:\mallet\CourtProceedings\1910_gr_l-5853.txt
8,174,55,C:\mallet\CourtProceedings\1910_gr_l-5006.txt
8,175,23,C:\mallet\CourtProceedings\1910_gr_5919.txt
8,176,3,C:\mallet\CourtProceedings\1910_gr_5052.txt
8,177,241,C:\mallet\CourtProceedings\1910_gr_l-6084.txt
8,178,183,C:\mallet\CourtProceedings\1910_gr_l-5663.txt
8,179,115,C:\mallet\CourtProceedings\1910_gr_l-5426.txt
8,180,30,C:\mallet\CourtProceedings\1910_gr_l-3821.txt
8,181,159,C:\mallet\CourtProceedings\1910_gr_l-5586.txt
8,182,130,C:\mallet\CourtProceedings\1910_gr_l-5482.txt
8,183,125,C:\mallet\CourtProceedings\1910_gr_l-5470.txt
8,184,54,C:\mallet\CourtProceedings\1910_gr_l-5001.txt
8,185,13,C:\mallet\CourtProceedings\1910_gr_5745.txt
8,186,9,C:\mallet\CourtProceedings\1910_gr_5610.txt
8,187,239,C:\mallet\CourtProceedings\1910_gr_l-6079.txt
8,188,175,C:\mallet\CourtProceedings\1910_gr_l-5631.txt
8,189,168,C:\mallet\CourtProceedings\1910_gr_l-5611.txt
8,190,157,C:\mallet\CourtProceedings\1910_gr_l-5583.txt
8,191,102,C:\mallet\CourtProceedings\1910_gr_l-5334.txt
8,192,56,C:\mallet\CourtProceedings\1910_gr_l-5022.txt
8,193,240,C:\mallet\CourtProceedings\1910_gr_l-6080.txt
8,194,233,C:\mallet\CourtProceedings\1910_gr_l-6054.txt
8,195,187,C:\mallet\CourtProceedings\1910_gr_l-5681.txt
8,196,80,C:\mallet\CourtProceedings\1910_gr_l-5219.txt
8,197,205,C:\mallet\CourtProceedings\1910_gr_l-5785.txt
8,198,153,C:\mallet\CourtProceedings\1910_gr_l-5566.txt
8,199,123,C:\mallet\CourtProceedings\1910_gr_l-5464.txt
8,200,59,C:\mallet\CourtProceedings\1910_gr_l-5054.txt
8,201,6,C:\mallet\CourtProceedings\1910_gr_5411.txt
8,202,211,C:\mallet\CourtProceedings\1910_gr_l-5809.txt
8,203,196,C:\mallet\CourtProceedings\1910_gr_l-5710.txt
8,204,85,C:\mallet\CourtProceedings\1910_gr_l-5253.txt
8,205,21,C:\mallet\CourtProceedings\1910_gr_5840.txt
8,206,1,C:\mallet\CourtProceedings\1910_gr_4883.txt
8,207,247,C:\mallet\CourtProceedings\1910_gr_l-6250.txt
8,208,82,C:\mallet\CourtProceedings\1910_gr_l-5236.txt
8,209,121,C:\mallet\CourtProceedings\1910_gr_l-5458.txt
8,210,111,C:\mallet\CourtProceedings\1910_gr_l-5403.txt
8,211,33,C:\mallet\CourtProceedings\1910_gr_l-4145.txt
8,212,165,C:\mallet\CourtProceedings\1910_gr_l-5601.txt
8,213,128,C:\mallet\CourtProceedings\1910_gr_l-5478.txt
8,214,39,C:\mallet\CourtProceedings\1910_gr_l-4612.txt
8,215,210,C:\mallet\CourtProceedings\1910_gr_l-5807.txt
8,216,129,C:\mallet\CourtProceedings\1910_gr_l-5480.txt
8,217,118,C:\mallet\CourtProceedings\1910_gr_l-5448.txt
8,218,109,C:\mallet\CourtProceedings\1910_gr_l-5396.txt
8,219,77,C:\mallet\CourtProceedings\1910_gr_l-5193.txt
8,220,73,C:\mallet\CourtProceedings\1910_gr_l-5162.txt
8,221,45,C:\mallet\CourtProceedings\1910_gr_l-4863.txt
8,222,43,C:\mallet\CourtProceedings\1910_gr_l-4788.txt
8,223,35,C:\mallet\CourtProceedings\1910_gr_l-4179.txt
8,224,24,C:\mallet\CourtProceedings\1910_gr_5938.txt
8,225,20,C:\mallet\CourtProceedings\1910_gr_5826.txt
8,226,252,C:\mallet\CourtProceedings\1910_gr_l-6497.txt
8,227,88,C:\mallet\CourtProceedings\1910_gr_l-5265.txt
8,228,17,C:\mallet\CourtProceedings\1910_gr_5771.txt
8,229,171,C:\mallet\CourtProceedings\1910_gr_l-5624.txt
8,230,145,C:\mallet\CourtProceedings\1910_gr_l-5530.txt
8,231,141,C:\mallet\CourtProceedings\1910_gr_l-5521.txt
8,232,192,C:\mallet\CourtProceedings\1910_gr_l-5693.txt
8,233,127,C:\mallet\CourtProceedings\1910_gr_l-5477.txt
8,234,124,C:\mallet\CourtProceedings\1910_gr_l-5465.txt
8,235,96,C:\mallet\CourtProceedings\1910_gr_l-5312.txt
8,236,76,C:\mallet\CourtProceedings\1910_gr_l-5188.txt
8,237,25,C:\mallet\CourtProceedings\1910_gr_5963.txt
8,238,182,C:\mallet\CourtProceedings\1910_gr_l-5654.txt
8,239,41,C:\mallet\CourtProceedings\1910_gr_l-4654.txt
8,240,166,C:\mallet\CourtProceedings\1910_gr_l-5603.txt
8,241,150,C:\mallet\CourtProceedings\1910_gr_l-5559.txt
8,242,142,C:\mallet\CourtProceedings\1910_gr_l-5524.txt
8,243,250,C:\mallet\CourtProceedings\1910_gr_l-6399.txt
8,244,155,C:\mallet\CourtProceedings\1910_gr_l-5577.txt
